   x   y
   9.4711414e-01   0.0000000e+00
   8.6391412e-01   1.5068193e-01
   9.1490749e-01   3.6733708e-03
   7.9001762e-01   1.3271698e-01
   9.1649357e-01   0.0000000e+00
   8.9852076e-01   0.0000000e+00
   1.0900780e+00   5.8154929e-02
   8.3833233e-01   3.1577605e-01
   9.5421825e-01   0.0000000e+00
   1.0991378e+00   0.0000000e+00
   9.8390641e-01   0.0000000e+00
   9.5227331e-01   0.0000000e+00
   1.0274428e+00   0.0000000e+00
   8.0567811e-01   9.4719730e-02
   9.9156816e-01   0.0000000e+00
   8.1975075e-01   2.4013234e-01
   1.0600715e+00   0.0000000e+00
   9.2552604e-01   5.7836259e-02
   7.5071201e-01   1.7533122e-01
   8.1260145e-01   1.2137650e-01
   9.0194875e-01   1.0577586e-01
   8.7369820e-01   2.2768161e-01
   7.9939617e-01   0.0000000e+00
   8.7131920e-01   0.0000000e+00
   9.1479529e-01   1.9354946e-01
   8.8186212e-01   0.0000000e+00
   6.8719004e-01   3.4136937e-01
   7.5874114e-01   1.4181011e-01
   9.2814581e-01   3.2912044e-02
   8.8879954e-01   1.6373428e-02
   9.0119005e-01   0.0000000e+00
   7.4909572e-01   1.4214677e-02
   8.7215236e-01   9.7337486e-02
   8.9898954e-01   0.0000000e+00
   8.1125032e-01   6.0163165e-02
   1.0326887e+00   5.6195430e-02
   9.4448442e-01   0.0000000e+00
   8.7389769e-01   3.2392560e-03
   8.1024207e-01   2.5485728e-01
   8.6096967e-01   9.0908640e-02
   6.8030478e-01   2.0682739e-01
   9.3673486e-01   0.0000000e+00
   6.3597980e-01   9.2212741e-02
   9.2054097e-01   0.0000000e+00
   8.8937521e-01   2.3429919e-01
   8.5800286e-01   6.9422032e-02
   1.0485683e+00   0.0000000e+00
   9.5119951e-01   0.0000000e+00
   8.0208245e-01   0.0000000e+00
   8.2700040e-01   0.0000000e+00
   7.9442595e-01   6.1179027e-03
   2.2187156e-01   6.0567098e-01
   9.1160757e-01   2.1152396e-01
   8.8296727e-01   0.0000000e+00
   8.0419145e-01   0.0000000e+00
   9.0367244e-01   2.1239928e-01
   8.5095298e-01   1.4545633e-01
   6.9342257e-01   1.2429009e-02
   8.8293518e-01   0.0000000e+00
   9.1263246e-01   1.0463439e-01
   7.8752435e-01   8.6028716e-02
   9.5348611e-01   0.0000000e+00
   9.7040547e-01   0.0000000e+00
   1.0502318e+00   0.0000000e+00
   1.0510956e+00   0.0000000e+00
   9.3043869e-01   5.6775924e-02
   9.1291283e-01   4.4343581e-03
   9.9907559e-01   0.0000000e+00
   9.7049286e-01   0.0000000e+00
   9.5513858e-01   0.0000000e+00
   9.7483541e-01   0.0000000e+00
   7.4637894e-01   1.8088655e-01
   9.5225592e-01   0.0000000e+00
   1.0698352e+00   0.0000000e+00
   1.0270858e+00   0.0000000e+00
   9.2711005e-01   3.0269714e-02
   1.0225177e+00   8.9649717e-02
   4.9433571e-01   2.0240235e-01
   9.9323227e-01   0.0000000e+00
   9.1150547e-01   0.0000000e+00
   8.8634248e-01   0.0000000e+00
   9.1237721e-01   0.0000000e+00
   6.1223870e-01   3.1163928e-01
   8.1870787e-01   0.0000000e+00
   6.0788505e-01   8.2231308e-02
   7.5979305e-01   2.0402543e-01
   9.0080069e-01   1.6243098e-01
   8.8326802e-01   3.3048660e-02
   9.6917445e-01   0.0000000e+00
   8.8572743e-01   0.0000000e+00
   8.1102564e-01   7.6368581e-02
   1.0401955e+00   0.0000000e+00
   7.1863983e-01   0.0000000e+00
   8.8998217e-01   0.0000000e+00
   1.0546415e+00   5.6806047e-02
   7.9316131e-01   0.0000000e+00
   9.7975841e-01   7.0000585e-02
   6.0539021e-01   3.0807363e-01
   7.8559487e-01   0.0000000e+00
   1.0082377e+00   1.4635939e-01
   6.7436735e-01   0.0000000e+00
   8.4381938e-01   0.0000000e+00
   8.0463093e-01   2.3379624e-02
   9.0909352e-01   4.3762524e-02
   9.9313790e-01   7.0821631e-02
   1.0169349e+00   0.0000000e+00
   7.1497245e-01   1.3357595e-01
   9.8819792e-01   7.0242546e-03
   6.5564565e-01   2.0534599e-02
   8.4862155e-01   2.1930199e-03
   8.6689756e-01   0.0000000e+00
   8.1671352e-01   6.5803590e-02
   6.9340524e-01   2.6463948e-01
   7.2715408e-01   4.0828271e-01
   6.6253964e-01   7.5296090e-02
   9.1824722e-01   1.0106743e-01
   9.4833805e-01   0.0000000e+00
   7.4828845e-01   1.5117190e-01
   8.6330828e-01   0.0000000e+00
   9.4746209e-01   0.0000000e+00
   9.0704241e-01   0.0000000e+00
   9.0671273e-01   6.5943411e-02
   7.3576736e-01   2.3141688e-01
   7.6374988e-01   1.7365996e-01
   9.7808775e-01   2.0540396e-01
   8.4829226e-01   0.0000000e+00
   1.0383447e+00   0.0000000e+00
   7.1917263e-01   2.1969478e-01
   8.6665729e-01   5.0673564e-02
   9.0666871e-01   3.1254193e-02
   6.0623646e-01   3.0405931e-01
   9.3487262e-01   0.0000000e+00
   8.9413363e-01   2.3470021e-02
   8.8619980e-01   1.2924310e-01
   9.2274753e-01   0.0000000e+00
   8.8913848e-01   2.4380905e-01
   7.9235185e-01   1.5387980e-01
   8.7947895e-01   0.0000000e+00
   7.3425441e-01   6.9527820e-02
   1.0325016e+00   0.0000000e+00
   8.8041215e-01   0.0000000e+00
   7.3741796e-01   1.3577471e-01
   8.5068306e-01   3.8425728e-02
   9.5137332e-01   1.4734346e-01
   8.8697429e-01   1.5936838e-01
   9.5656762e-01   3.5606124e-02
   6.5815199e-01   8.6673082e-02
   8.5629042e-01   1.1132450e-01
   5.0655394e-01   1.8144646e-01
   8.4421326e-01   0.0000000e+00
   7.1836790e-01   2.0325461e-01
   8.8559224e-01   0.0000000e+00
   7.9610318e-01   0.0000000e+00
   8.7702350e-01   3.5936500e-02
   8.8633846e-01   0.0000000e+00
   9.6406553e-01   0.0000000e+00
   8.7483609e-01   0.0000000e+00
   6.7966610e-01   1.0270186e-01
   6.8346570e-01   2.2964236e-01
   9.4344351e-01   2.0123613e-02
   8.9437474e-01   1.0920673e-01
   9.9891670e-01   0.0000000e+00
   6.9589806e-01   2.6961774e-01
   1.0060541e+00   1.5241962e-01
   9.5724194e-01   6.8607127e-02
   8.9373999e-01   2.3016912e-01
   9.1011305e-01   0.0000000e+00
   8.6413049e-01   1.4298472e-01
   8.8569057e-01   0.0000000e+00
   6.9101536e-01   3.6948772e-01
   7.1510114e-01   8.8209032e-03
   1.0169256e+00   7.1299033e-02
   7.4486448e-01   2.0539896e-01
   1.0270307e+00   1.5865871e-01
   9.3602908e-01   0.0000000e+00
   3.9440576e-01   5.4652838e-01
   9.9315611e-01   0.0000000e+00
   8.9830393e-01   1.2086410e-02
   6.9429756e-01   0.0000000e+00
   9.0829858e-01   1.3479411e-01
   7.8432832e-01   1.5865225e-01
   6.1575228e-01   2.1324451e-01
   8.9177600e-01   2.2361188e-02
   9.5309892e-01   0.0000000e+00
   8.0630386e-01   0.0000000e+00
   9.3336354e-01   3.3191716e-04
   8.6943476e-01   1.8334087e-02
   5.8967961e-01   1.5975965e-01
   9.6538888e-01   6.6285794e-02
   5.3002504e-01   7.3727118e-02
   9.4798847e-01   8.9760751e-02
   1.0084028e+00   1.3163024e-01
   8.8519181e-01   1.3689300e-01
   7.4232705e-01   0.0000000e+00
   9.1850605e-01   6.4269382e-02
   9.8090440e-01   0.0000000e+00
   7.5281187e-01   2.0536214e-01
   9.9978755e-01   2.7096646e-02
   9.6272028e-01   7.9101196e-02
   7.1280845e-01   1.1383255e-01
   9.8633775e-01   1.6064013e-02
   8.7035789e-01   1.2060031e-01
   7.2412249e-01   1.3272052e-01
   9.0394955e-01   0.0000000e+00
   9.1837280e-01   0.0000000e+00
   9.9074681e-01   0.0000000e+00
   8.2213664e-01   1.4730245e-01
   8.1276737e-01   6.8615408e-02
   7.3511294e-01   3.9909136e-01
   9.1295532e-01   6.5366892e-03
   6.8168832e-01   4.3504455e-03
   6.3325673e-01   4.9514859e-01
   9.4672917e-01   0.0000000e+00
   1.0396447e+00   5.9810898e-02
   8.4163653e-01   0.0000000e+00
   7.8808298e-01   1.5542230e-01
   9.1858137e-01   1.4469581e-01
   7.4252795e-01   4.6679108e-02
   8.1433823e-01   1.0085791e-01
   9.6245205e-01   0.0000000e+00
   9.0509137e-01   1.4736195e-02
   9.7445086e-01   0.0000000e+00
   8.5924174e-01   0.0000000e+00
   8.1741532e-01   1.1250975e-01
   8.4609698e-01   1.4793740e-01
   1.1324290e+00   2.0880243e-02
   8.6444505e-01   2.6642383e-01
   9.9811854e-01   0.0000000e+00
   8.7032634e-01   1.1851740e-01
   7.8353919e-01   3.4686371e-01
   8.0629904e-01   0.0000000e+00
   1.0819716e+00   0.0000000e+00
   8.7022567e-01   8.3717703e-02
   9.4931727e-01   0.0000000e+00
   6.2894868e-01   1.4569956e-01
   1.0163399e+00   0.0000000e+00
   8.3055027e-01   1.4764871e-01
   1.0612207e+00   0.0000000e+00
   9.9435866e-01   0.0000000e+00
   6.0120158e-01   1.5162155e-01
   9.2727547e-01   1.2867691e-02
   8.7395332e-01   2.2384076e-02
   6.5716996e-01   1.6063813e-01
   8.8558091e-01   0.0000000e+00
   7.2085011e-01   1.3178211e-01
   5.8343056e-01   3.4821967e-01
   7.0626901e-01   6.0375239e-02
   1.0029111e+00   7.8928991e-02
   9.0919659e-01   3.0831703e-02
   1.0286072e+00   0.0000000e+00
   8.1890039e-01   2.8645555e-03
   8.9064829e-01   0.0000000e+00
   7.7418603e-01   6.5547075e-02
   7.0876679e-01   1.3141533e-01
   8.2938372e-01   9.9130858e-02
   9.9747360e-01   0.0000000e+00
   9.3379669e-01   0.0000000e+00
   9.4392823e-01   1.0226173e-01
   1.0272240e+00   0.0000000e+00
   9.1805070e-01   0.0000000e+00
   9.9548450e-01   1.6848119e-01
   9.1181885e-01   0.0000000e+00
   8.7679677e-01   0.0000000e+00
   7.5556024e-01   1.2890093e-01
   7.2852870e-01   2.7982362e-01
   6.7917951e-01   0.0000000e+00
   7.6464658e-01   8.9835725e-02
   9.5030641e-01   1.4602684e-01
   7.3808074e-01   0.0000000e+00
   6.4279094e-01   3.1034568e-01
   8.4197266e-01   0.0000000e+00
   8.7322940e-01   3.8632325e-02
   8.1360541e-01   8.7886082e-02
   9.0087316e-01   0.0000000e+00
   9.1406402e-01   0.0000000e+00
   6.7891924e-01   0.0000000e+00
   9.2815927e-01   2.0040685e-02
   7.1268904e-01   4.9008383e-01
   6.6272280e-01   2.7831132e-01
   8.0053387e-01   6.5033506e-02
   8.0183284e-01   0.0000000e+00
   9.4581304e-01   1.2275236e-01
   9.8883246e-01   1.1299561e-01
   9.0840016e-01   1.3823132e-02
   7.2624153e-01   2.4090911e-01
   7.6236419e-01   0.0000000e+00
   8.9765272e-01   7.9529163e-03
   8.0218042e-01   2.6480089e-01
   6.2061512e-01   2.5400767e-01
   9.2982723e-01   1.4379457e-01
   1.0561768e+00   0.0000000e+00
   7.7691145e-01   2.4074734e-01
   8.3848828e-01   1.2780803e-01
   8.0538368e-01   0.0000000e+00
   1.0352145e+00   0.0000000e+00
   7.1287678e-01   2.6036925e-01
   8.8039144e-01   8.5140784e-02
   9.0893121e-01   3.1557393e-02
   7.4081970e-01   3.8042074e-01
   8.6031972e-01   0.0000000e+00
   9.4959082e-01   2.0792516e-01
   8.4703460e-01   1.3082111e-01
   9.0733327e-01   0.0000000e+00
   8.7134841e-01   0.0000000e+00
   7.7327013e-01   2.2811827e-01
   8.8860372e-01   2.1042724e-01
   9.0743397e-01   6.3215917e-02
   6.4606947e-01   3.0799101e-02
   8.7036653e-01   6.5933563e-02
   7.4259854e-01   2.6340184e-01
   5.9209505e-01   3.5429000e-01
   8.9935254e-01   1.2490610e-01
   9.6411019e-01   0.0000000e+00
   8.0945197e-01   7.7432978e-02
   9.9742825e-01   0.0000000e+00
   4.3570733e-01   2.7118894e-01
   8.5457765e-01   0.0000000e+00
   9.1494417e-01   0.0000000e+00
   5.6884555e-01   1.3486004e-01
   8.8344871e-01   0.0000000e+00
   9.1221606e-01   0.0000000e+00
   6.7230397e-01   4.0312943e-01
   9.0491985e-01   1.0493590e-01
   1.0437016e+00   0.0000000e+00
   7.9046322e-01   7.3625201e-02
   8.6246093e-01   0.0000000e+00
   8.9543349e-01   2.5512976e-01
   8.8717029e-01   1.0000406e-01
   9.8172368e-01   0.0000000e+00
   8.0886326e-01   9.2697682e-02
   8.0855960e-01   0.0000000e+00
   9.3575801e-01   1.7705946e-01
   9.6619549e-01   0.0000000e+00
   8.5062817e-01   1.6471509e-01
   8.6444208e-01   1.5912513e-01
   8.3259071e-01   0.0000000e+00
   7.9104059e-01   1.4373650e-01
   3.3165564e-01   0.0000000e+00
   7.4844662e-01   2.7143205e-01
   9.7680247e-01   1.0368361e-01
   9.8774127e-01   0.0000000e+00
   8.9219720e-01   8.2881367e-02
   7.9300132e-01   2.6184708e-02
   8.7780280e-01   0.0000000e+00
   9.6350506e-01   2.5987445e-02
   6.5673636e-01   1.0952947e-01
   9.3662876e-01   1.2483313e-01
   6.9298329e-01   1.8296920e-01
   6.3951405e-01   2.4903624e-01
   8.3117307e-01   0.0000000e+00
   7.5723826e-01   3.6099943e-02
   1.0219942e+00   0.0000000e+00
   9.1032524e-01   1.4963891e-01
   9.8476846e-01   7.6666550e-02
   7.3144928e-01   2.0406102e-01
   2.2552361e-01   4.5073907e-01
   7.1107986e-01   1.6950600e-01
   2.9104858e-01   0.0000000e+00
   1.0338113e+00   0.0000000e+00
   6.9804087e-01   1.5324996e-01
   1.0072652e+00   1.2034586e-01
   1.0055770e+00   8.5749261e-02
   9.0205964e-01   0.0000000e+00
   9.1797958e-01   0.0000000e+00
   8.8060040e-01   0.0000000e+00
   6.6530544e-01   3.2432431e-01
   8.4657181e-01   0.0000000e+00
   8.1059561e-01   1.2453127e-01
   9.1858132e-01   0.0000000e+00
   8.7723772e-01   3.7810075e-01
   8.7337886e-01   0.0000000e+00
   7.8734420e-01   1.5254819e-01
   7.7057995e-01   1.5252255e-01
   9.5136419e-01   0.0000000e+00
   7.7782093e-01   1.8650122e-01
   8.9917879e-01   0.0000000e+00
   1.0288691e+00   1.3604222e-01
   8.6505910e-01   1.8749253e-01
   9.7766900e-01   2.9557104e-02
   9.2174483e-01   1.2589865e-01
   1.0018754e+00   0.0000000e+00
   8.6092939e-01   2.7380025e-01
   9.0273384e-01   1.6645913e-01
   8.6635097e-01   0.0000000e+00
   7.5744136e-01   0.0000000e+00
   5.7117257e-01   1.9602672e-01
   7.8312836e-01   1.6416046e-01
   9.0763649e-01   1.7566363e-01
   8.3946982e-01   9.1376682e-02
   9.6142261e-01   1.5248108e-01
   8.5176530e-01   1.3800743e-01
   9.7343238e-01   7.1797605e-02
   8.7385243e-01   4.5462677e-02
   9.6338899e-01   0.0000000e+00
   7.0812851e-01   2.6988898e-01
   1.0972367e+00   0.0000000e+00
   7.8974296e-01   1.2090801e-01
   8.9159472e-01   0.0000000e+00
   7.0993660e-01   0.0000000e+00
   6.8628600e-01   2.0830261e-01
   8.9241001e-01   9.9585428e-02
   9.6413774e-01   0.0000000e+00
   9.7564572e-01   0.0000000e+00
   8.7040945e-01   0.0000000e+00
   8.6478699e-01   0.0000000e+00
   9.1423384e-01   3.3104461e-01
   6.8481225e-01   3.5199793e-01
   9.1435617e-01   5.6375595e-02
   9.5241633e-01   0.0000000e+00
   1.0227527e+00   1.3208437e-01
   7.2878863e-01   2.0637359e-01
   8.5878974e-01   7.2577760e-02
   9.7874856e-01   3.0235604e-02
   1.0707881e+00   3.4542250e-03
   8.9087246e-01   2.8571440e-02
   9.0531032e-01   5.5129488e-02
   8.6711252e-01   0.0000000e+00
   8.5497100e-01   0.0000000e+00
   8.6278152e-01   1.8585354e-02
   9.7914620e-01   0.0000000e+00
   6.9665438e-01   3.2926449e-01
   9.0842577e-01   0.0000000e+00
   6.5167656e-01   2.9132446e-01
   5.9647876e-01   3.3409695e-01
   9.6310071e-01   7.2671575e-02
   7.3392632e-01   0.0000000e+00
   8.3104041e-01   8.5604131e-02
   8.6356921e-01   0.0000000e+00
   9.0092692e-01   0.0000000e+00
   7.9323316e-01   1.9764114e-01
   8.1959454e-01   0.0000000e+00
   9.4339784e-01   1.0738966e-01
   9.5400264e-01   6.7800560e-03
   8.1108258e-01   3.8764595e-01
   8.4330660e-01   9.9293641e-02
   7.4666280e-01   1.0367830e-01
   8.2478185e-01   5.1142115e-02
   8.1934313e-01   4.8942663e-02
   9.7424079e-01   0.0000000e+00
   6.5264382e-01   1.3510444e-01
   1.0159331e+00   1.8891332e-02
   9.1095835e-01   6.7108970e-03
   8.2582101e-01   1.2983822e-01
   7.7872922e-01   2.3148086e-01
   9.1572386e-01   1.0234208e-01
   8.9061184e-01   0.0000000e+00
   8.8522360e-01   0.0000000e+00
   7.9088248e-01   2.9029511e-01
   7.7592706e-01   1.8412558e-01
   9.3456431e-01   1.3548364e-01
   9.1181067e-01   1.1926564e-01
   9.2458630e-01   1.4433721e-01
   9.2028634e-01   0.0000000e+00
   1.0526006e+00   0.0000000e+00
   9.2806083e-01   0.0000000e+00
   8.6254657e-01   1.2384490e-01
   6.9271110e-01   3.1191006e-01
   9.6420363e-01   0.0000000e+00
   5.2331309e-01   1.9908877e-01
   9.3527630e-01   2.8597033e-01
   7.2886055e-01   2.7164023e-01
   9.4130447e-01   3.5019751e-02
   8.4794345e-01   6.5729273e-02
   8.9599915e-01   0.0000000e+00
   7.5698890e-01   1.1158396e-01
   5.4839084e-01   4.1034352e-02
   8.7749626e-01   1.9465985e-01
   9.1357137e-01   2.7069252e-01
   9.0068010e-01   0.0000000e+00
   5.9890749e-01   4.5249747e-01
   8.8451151e-01   2.4021419e-01
   7.6515786e-01   2.6739319e-01
   9.5292593e-01   3.6686442e-02
   6.9998428e-01   2.9640416e-01
   8.7379570e-01   0.0000000e+00
   9.7002120e-01   0.0000000e+00
   9.5616974e-01   0.0000000e+00
   8.4767769e-01   2.4988670e-01
   8.1247753e-01   9.0381084e-02
   7.8179217e-01   1.3110119e-01
   8.4074744e-01   0.0000000e+00
   8.6582457e-01   1.3848426e-01
   8.5294235e-01   0.0000000e+00
   9.6325646e-01   6.2792372e-02
   1.0487938e+00   0.0000000e+00
   9.0359891e-01   1.0456762e-01
   8.1179875e-01   0.0000000e+00
   9.4800728e-01   4.4665092e-03
   6.2701560e-01   6.3991843e-01
   8.6452449e-01   2.3569191e-02
   8.2206594e-01   0.0000000e+00
   9.8391483e-01   0.0000000e+00
   9.6725196e-01   2.2576823e-01
   1.0253649e+00   0.0000000e+00
   9.1451051e-01   1.8757566e-01
   7.4233204e-01   3.8325671e-01
   7.7080844e-01   5.6281651e-02
   4.8934117e-01   3.9739090e-01
   9.1791817e-01   0.0000000e+00
   8.9814964e-01   5.6664230e-02
   8.1702546e-01   2.4781918e-01
   7.1296188e-01   0.0000000e+00
   7.0299908e-01   1.8800877e-03
   9.9858556e-01   0.0000000e+00
   1.0472263e+00   0.0000000e+00
   8.7972386e-01   2.8924860e-02
   8.5593354e-01   4.3222012e-01
   6.9010107e-01   0.0000000e+00
   8.8454818e-01   0.0000000e+00
   6.4016356e-01   2.6094480e-01
   7.8755444e-01   2.2206275e-01
   6.8018427e-01   2.1573162e-01
   9.4563178e-01   0.0000000e+00
   1.0304064e+00   5.9119192e-02
   9.8420502e-01   3.5205241e-02
   7.3827386e-01   7.7987590e-02
   9.1774333e-01   0.0000000e+00
   8.2566281e-01   2.8864128e-03
   1.0288134e+00   0.0000000e+00
   7.6702391e-01   5.1590875e-02
   7.2780490e-01   0.0000000e+00
   8.8781783e-01   3.1248003e-01
   8.7407766e-01   1.7531327e-01
   8.2674273e-01   2.6473402e-01
   8.7325079e-01   0.0000000e+00
   9.2394623e-01   2.9797533e-01
   9.6740352e-01   0.0000000e+00
   8.0264377e-01   1.9841541e-01
   7.5111925e-01   1.5271548e-01
   9.6844827e-01   6.6817190e-02
   8.9510379e-01   0.0000000e+00
   1.0157701e+00   0.0000000e+00
   7.4031707e-01   2.5454872e-01
   9.1347016e-01   5.9982859e-03
   9.5138447e-01   9.8222237e-02
   1.0599252e+00   0.0000000e+00
   9.2854672e-01   0.0000000e+00
   3.8200416e-01   2.2264834e-01
   6.2352625e-01   9.6262814e-03
   9.2527735e-01   6.3885409e-02
   9.2151131e-01   3.0059380e-01
   7.3959397e-01   1.0337663e-01
   8.9995926e-01   1.1057696e-01
   1.0266437e+00   2.4292544e-02
   9.0232420e-01   8.3402068e-02
   1.0417671e+00   0.0000000e+00
   9.1826788e-01   5.9516815e-02
   1.0120898e+00   2.0907506e-01
   7.7651482e-01   0.0000000e+00
   1.0553566e+00   0.0000000e+00
   5.8042923e-01   3.2983321e-01
   9.0544492e-01   2.3826002e-02
   8.6655529e-01   1.2884411e-01
   8.7048306e-01   9.8785404e-02
   9.0188780e-01   0.0000000e+00
   1.0532206e+00   1.0197000e-01
   1.0153827e+00   1.0776734e-01
   9.3446635e-01   0.0000000e+00
   7.5343046e-01   3.0835932e-01
   9.0143127e-01   9.9911427e-02
   9.7585193e-01   0.0000000e+00
   9.1864069e-01   0.0000000e+00
   9.0101140e-01   3.6715173e-02
   9.0091677e-01   9.9541347e-02
   9.3921326e-01   1.0150241e-03
   7.4058839e-01   2.3309450e-02
   9.3796434e-01   4.0692841e-02
   1.0609140e+00   0.0000000e+00
   9.4446430e-01   1.7655794e-02
   6.6555997e-01   1.7525883e-01
   7.0415690e-01   1.8244641e-01
   9.7392335e-01   0.0000000e+00
   1.0524514e+00   0.0000000e+00
   8.1843591e-01   0.0000000e+00
   7.3082242e-01   1.9868777e-01
   5.8548804e-01   1.3669639e-01
   1.1685871e+00   0.0000000e+00
   1.0100857e+00   0.0000000e+00
   7.7002371e-01   6.3146883e-02
   9.2007566e-01   0.0000000e+00
   6.9871021e-01   5.0130451e-01
   1.0980894e+00   0.0000000e+00
   7.7831465e-01   1.4386619e-01
   6.0024985e-01   5.5170465e-01
   8.5114939e-01   3.3092085e-01
   7.7480960e-01   8.2936414e-02
   8.3966502e-01   0.0000000e+00
   1.0237199e+00   3.8440641e-02
   1.0083887e+00   3.6279189e-02
   9.3063063e-01   5.5974203e-02
   8.8096566e-01   7.5965834e-02
   9.0172620e-01   0.0000000e+00
   9.7932560e-01   0.0000000e+00
   9.6107523e-01   0.0000000e+00
   8.0804056e-01   1.4536614e-01
   8.7696201e-01   9.1684630e-02
   8.4097646e-01   0.0000000e+00
   7.7966176e-01   7.9647286e-02
   7.6507304e-01   5.0052724e-02
   7.8440954e-01   4.9452738e-01
   8.8662998e-01   0.0000000e+00
   9.3010134e-01   2.8451659e-02
   8.0625610e-01   0.0000000e+00
   7.0817967e-01   1.5918346e-01
   9.0012893e-01   0.0000000e+00
   7.9018233e-01   5.0610836e-02
   6.1898951e-01   3.1157404e-01
   7.4998357e-01   0.0000000e+00
   9.6671924e-01   0.0000000e+00
   1.1067777e+00   0.0000000e+00
   7.3756864e-01   9.9181078e-02
   8.5257535e-01   0.0000000e+00
   4.2620288e-01   1.7862637e-02
   8.5352229e-01   0.0000000e+00
   9.9343526e-01   0.0000000e+00
   7.6963992e-01   1.4283439e-01
   9.2665002e-01   5.9517717e-02
   8.7368556e-01   9.7632314e-02
   8.4766372e-01   6.9549374e-02
   9.7100951e-01   3.2663456e-01
   9.5768014e-01   0.0000000e+00
   7.9080970e-01   1.3850139e-01
   8.4980937e-01   2.6415233e-01
   9.1743264e-01   0.0000000e+00
   9.7838854e-01   0.0000000e+00
   9.5147480e-01   0.0000000e+00
   9.1771413e-01   0.0000000e+00
   9.4301149e-01   0.0000000e+00
   7.8011018e-01   0.0000000e+00
   8.0663880e-01   1.9254888e-01
   1.0682128e+00   0.0000000e+00
   7.8571250e-01   0.0000000e+00
   9.5144995e-01   0.0000000e+00
   5.4326687e-01   6.7571590e-02
   6.9216986e-01   0.0000000e+00
   8.5566471e-01   0.0000000e+00
   8.9141147e-01   0.0000000e+00
   9.1398285e-01   2.8994288e-01
   8.9832657e-01   0.0000000e+00
   9.1551863e-01   1.1709798e-01
   9.4274328e-01   0.0000000e+00
   1.0793798e+00   1.5429297e-03
   9.6979309e-01   0.0000000e+00
   8.4619873e-01   1.6979938e-01
   8.8816136e-01   0.0000000e+00
   7.3784345e-01   0.0000000e+00
   8.7399960e-01   0.0000000e+00
   7.1661967e-01   1.5069782e-01
   9.4115300e-01   7.9529663e-02
   7.5456249e-01   8.3174906e-02
   9.6068405e-01   0.0000000e+00
   8.5885927e-01   0.0000000e+00
   8.8695535e-01   3.6557748e-02
   9.2111046e-01   0.0000000e+00
   6.4615313e-01   3.7874955e-01
   9.6324934e-01   0.0000000e+00
   8.6319089e-01   6.9395337e-02
   9.2152012e-01   5.9752365e-02
   8.6569226e-01   0.0000000e+00
   1.0619526e+00   0.0000000e+00
   9.7407868e-01   0.0000000e+00
   8.2592334e-01   1.2778801e-02
   7.4625970e-01   1.3668010e-01
   8.2504106e-01   3.7224271e-01
   6.6603814e-01   2.9673054e-01
   7.0658102e-01   0.0000000e+00
   9.1651183e-01   1.3019935e-01
   9.3839533e-01   3.0095504e-02
   6.5266098e-01   3.3437293e-01
   8.2645634e-01   6.2437155e-02
   7.3795418e-01   2.0543910e-01
   7.3845804e-01   1.0872805e-01
   6.4397182e-01   6.4105866e-02
   1.0016055e+00   5.1072140e-02
   9.6770453e-01   1.1902813e-02
   1.0991649e+00   4.4061034e-02
   7.6287019e-01   0.0000000e+00
   9.5230611e-01   0.0000000e+00
   9.2288415e-01   1.3618241e-01
   9.3548884e-01   0.0000000e+00
   7.1631408e-01   0.0000000e+00
   8.5610893e-01   1.0522450e-01
   6.5156924e-01   7.9871746e-02
   9.2841512e-01   1.4586009e-01
   8.3778579e-01   0.0000000e+00
   3.5013918e-01   3.5478414e-01
   1.0356333e+00   0.0000000e+00
   7.4164022e-01   5.2018300e-02
   4.9849542e-01   1.0234201e-01
   9.4324823e-01   5.8231455e-02
   8.7095166e-01   2.0368463e-01
   1.0289138e+00   0.0000000e+00
   9.0472487e-01   1.7964694e-01
   8.1888094e-01   0.0000000e+00
   5.9968613e-01   3.2250272e-01
   6.7580800e-01   2.1886145e-01
   9.4523599e-01   9.1519089e-02
   7.2394555e-01   8.0364014e-02
   8.9300281e-01   2.0356670e-01
   7.2067656e-01   0.0000000e+00
   9.2799627e-01   0.0000000e+00
   9.4382067e-01   8.4185373e-02
   8.3740967e-01   0.0000000e+00
   8.2215292e-01   2.2748981e-01
   9.2041144e-01   8.2043963e-02
   7.3927403e-01   0.0000000e+00
   8.6455950e-01   0.0000000e+00
   8.4574270e-01   0.0000000e+00
   8.9641708e-01   4.5546193e-02
   1.1228102e+00   2.8330221e-02
   8.6916260e-01   5.8615984e-02
   6.7140811e-01   0.0000000e+00
   8.4947747e-01   0.0000000e+00
   6.8321274e-01   1.9069022e-01
   8.7683459e-01   2.4762567e-02
   5.9270802e-01   1.2391239e-01
   9.4174339e-01   2.3644424e-01
   5.8081013e-01   2.0362936e-01
   9.2951071e-01   0.0000000e+00
   8.8050237e-01   4.3843607e-02
   6.7059853e-01   1.4798815e-02
   9.4719375e-01   0.0000000e+00
   8.1002882e-01   1.0081224e-01
   9.1955040e-01   0.0000000e+00
   9.9946356e-01   9.9835084e-04
   6.7750182e-01   1.7225905e-01
   8.1319322e-01   1.8116841e-01
   8.7720376e-01   2.5617265e-01
   7.6817136e-01   0.0000000e+00
   8.6095012e-01   2.7137399e-01
   9.5199173e-01   0.0000000e+00
   7.2760382e-01   1.4934652e-01
   9.4208689e-01   0.0000000e+00
   1.0214522e+00   5.2135357e-02
   1.0315550e+00   0.0000000e+00
   9.0263996e-01   1.2863629e-01
